id,key,value,type 
419366323,cityracks.housenum,2808,regular
419366323,cityracks.installed,4/5/2000,regular
419366521,amenity,bicycle_parking,regular
419366521,capacity,4,regular
419366521,cityracks.large,0,regular
419366521,cityracks.small,2,regular
419366521,cityracks.rackid,"125,156",regular
419366521,cityracks.street,Greenwich St,regular
419366521,cityracks.housenum,505,regular
419366655,amenity,bicycle_parking,regular
419366655,capacity,5,regular
419366655,cityracks.large,1,regular
419366655,cityracks.small,0,regular
419366655,cityracks.rackid,1922,regular
419366655,cityracks.street,2nd Ave,regular
419366655,cityracks.housenum,62,regular
419366765,amenity,bicycle_parking,regular
419366765,capacity,2,regular
419366765,cityracks.large,0,regular
419366765,cityracks.small,1,regular
419366765,cityracks.rackid,3130,regular
419366765,cityracks.street,White Plains Rd,regular
419366765,cityracks.housenum,4375,regular
419366869,amenity,bicycle_parking,regular
419366869,capacity,2,regular
419366869,cityracks.large,0,regular
419366869,cityracks.small,1,regular
419366869,cityracks.rackid,4225,regular
419366869,cityracks.street,Roosevelt Ave,regular
419366869,cityracks.housenum,0,regular
419366991,amenity,bicycle_parking,regular
419366991,capacity,2,regular
419366991,cityracks.large,0,regular
419366991,cityracks.small,1,regular
419366991,cityracks.rackid,3896,regular
419366991,cityracks.street,14th St,regular
419366991,cityracks.housenum,369,regular
419367102,amenity,bicycle_parking,regular
419367102,capacity,5,regular
419367102,cityracks.large,1,regular
419367102,cityracks.small,0,regular
419367102,cityracks.rackid,4224,regular
419367102,cityracks.street,Roosevelt Ave,regular
419367102,cityracks.housenum,0,regular
419367210,amenity,bicycle_parking,regular
419367210,capacity,2,regular
419367210,cityracks.large,0,regular
419367210,cityracks.small,1,regular
419367210,cityracks.rackid,3342,regular
419367210,cityracks.street,Bedford Ave,regular
419367210,cityracks.housenum,2500,regular
419367210,cityracks.installed,4/5/2000,regular
419367313,amenity,bicycle_parking,regular
419367313,capacity,5,regular
419367313,cityracks.large,1,regular
419367313,cityracks.small,0,regular
419367313,cityracks.rackid,2999,regular
419367313,cityracks.street,Montgomery St,regular
419367313,cityracks.housenum,75,regular
419367313,cityracks.installed,9/12/2005,regular
419367430,amenity,bicycle_parking,regular
419367430,capacity,5,regular
419367430,cityracks.large,1,regular
419367430,cityracks.small,0,regular
419367430,cityracks.rackid,4583,regular
419367430,cityracks.street,Court St,regular
419367430,cityracks.housenum,223,regular
419367430,cityracks.installed,1/30/2009,regular
419367649,amenity,bicycle_parking,regular
419367649,capacity,5,regular
419367649,cityracks.large,1,regular
419367649,cityracks.small,0,regular
419367649,cityracks.rackid,491,regular
419367649,cityracks.street,Columbus Ave,regular
419367649,cityracks.housenum,588,regular
419367876,amenity,bicycle_parking,regular
419367876,capacity,2,regular
419367876,cityracks.large,0,regular
419367876,cityracks.small,1,regular
419367876,cityracks.rackid,3653,regular
419367876,cityracks.street,Atlantic Ave,regular
419367876,cityracks.housenum,405,regular
419368014,amenity,bicycle_parking,regular
419368014,capacity,6,regular
419368014,cityracks.large,0,regular
419368014,cityracks.small,3,regular
419368014,cityracks.rackid,"3482,3483",regular
419368014,cityracks.street,Clinton St,regular
419368014,cityracks.housenum,200,regular
444158812,highway,traffic_signals,regular
476087440,railway,buffer_stop,regular
477469143,created_by,ArcGIS Exporter,regular
477469380,created_by,ArcGIS Exporter,regular
477469568,created_by,ArcGIS Exporter,regular
477469812,created_by,ArcGIS Exporter,regular
477470173,created_by,ArcGIS Exporter,regular
477470477,created_by,ArcGIS Exporter,regular
477470649,created_by,ArcGIS Exporter,regular
477470878,created_by,ArcGIS Exporter,regular
477471193,created_by,ArcGIS Exporter,regular
477480389,created_by,ArcGIS Exporter,regular
477480625,created_by,ArcGIS Exporter,regular
477480826,created_by,ArcGIS Exporter,regular
477481043,created_by,ArcGIS Exporter,regular
477481291,created_by,ArcGIS Exporter,regular
477481601,created_by,ArcGIS Exporter,regular
477481800,created_by,ArcGIS Exporter,regular
477482004,created_by,ArcGIS Exporter,regular
477482180,created_by,ArcGIS Exporter,regular
477482398,created_by,ArcGIS Exporter,regular
477482568,created_by,ArcGIS Exporter,regular
477482784,created_by,ArcGIS Exporter,regular
477483022,created_by,ArcGIS Exporter,regular
477483221,created_by,ArcGIS Exporter,regular
477483490,created_by,ArcGIS Exporter,regular
477483743,created_by,ArcGIS Exporter,regular
477484022,created_by,ArcGIS Exporter,regular
477484231,created_by,ArcGIS Exporter,regular
477484514,created_by,ArcGIS Exporter,regular
477484725,created_by,ArcGIS Exporter,regular
477484965,created_by,ArcGIS Exporter,regular
477485231,created_by,ArcGIS Exporter,regular
477485679,created_by,ArcGIS Exporter,regular
477485867,created_by,ArcGIS Exporter,regular
477486068,created_by,ArcGIS Exporter,regular
477486264,created_by,ArcGIS Exporter,regular
477486514,created_by,ArcGIS Exporter,regular
477486772,created_by,ArcGIS Exporter,regular
477486952,created_by,ArcGIS Exporter,regular
477487191,created_by,ArcGIS Exporter,regular
477487365,created_by,ArcGIS Exporter,regular
477487710,created_by,ArcGIS Exporter,regular
477488238,created_by,ArcGIS Exporter,regular
477488434,created_by,ArcGIS Exporter,regular
477488625,created_by,ArcGIS Exporter,regular
477488842,created_by,ArcGIS Exporter,regular
477489090,created_by,ArcGIS Exporter,regular
477489299,created_by,ArcGIS Exporter,regular
477489576,created_by,ArcGIS Exporter,regular
477489780,created_by,ArcGIS Exporter,regular
477489984,created_by,ArcGIS Exporter,regular
477490288,created_by,ArcGIS Exporter,regular
477492568,created_by,ArcGIS Exporter,regular
477493113,created_by,ArcGIS Exporter,regular
477493733,created_by,ArcGIS Exporter,regular
477494224,created_by,ArcGIS Exporter,regular
477495104,created_by,ArcGIS Exporter,regular
477495710,created_by,ArcGIS Exporter,regular
477496439,created_by,ArcGIS Exporter,regular
477497332,created_by,ArcGIS Exporter,regular
477497645,created_by,ArcGIS Exporter,regular
477498254,created_by,ArcGIS Exporter,regular
477498487,created_by,ArcGIS Exporter,regular
477499178,created_by,ArcGIS Exporter,regular
477499422,created_by,ArcGIS Exporter,regular
477499668,created_by,ArcGIS Exporter,regular
477500374,created_by,ArcGIS Exporter,regular
477503109,created_by,ArcGIS Exporter,regular
477503357,created_by,ArcGIS Exporter,regular
477503746,created_by,ArcGIS Exporter,regular
477504091,created_by,ArcGIS Exporter,regular
477504420,created_by,ArcGIS Exporter,regular
477504839,created_by,ArcGIS Exporter,regular
477505094,created_by,ArcGIS Exporter,regular
477505873,created_by,ArcGIS Exporter,regular
477506122,created_by,ArcGIS Exporter,regular
477506605,created_by,ArcGIS Exporter,regular
477507340,created_by,ArcGIS Exporter,regular
477507725,created_by,ArcGIS Exporter,regular
477507952,created_by,ArcGIS Exporter,regular
477508147,created_by,ArcGIS Exporter,regular
477508689,created_by,ArcGIS Exporter,regular
477508895,created_by,ArcGIS Exporter,regular
477509280,created_by,ArcGIS Exporter,regular
477509519,created_by,ArcGIS Exporter,regular
477509782,created_by,ArcGIS Exporter,regular
477510048,created_by,ArcGIS Exporter,regular
477510297,created_by,ArcGIS Exporter,regular
477510541,created_by,ArcGIS Exporter,regular
477510896,created_by,ArcGIS Exporter,regular
477511184,created_by,ArcGIS Exporter,regular
477511480,created_by,ArcGIS Exporter,regular
477511743,created_by,ArcGIS Exporter,regular
477512175,created_by,ArcGIS Exporter,regular
477512556,created_by,ArcGIS Exporter,regular
477512834,created_by,ArcGIS Exporter,regular
477513136,created_by,ArcGIS Exporter,regular
477513413,created_by,ArcGIS Exporter,regular
477513779,created_by,ArcGIS Exporter,regular
477514574,created_by,ArcGIS Exporter,regular
477516640,created_by,ArcGIS Exporter,regular
477517156,created_by,ArcGIS Exporter,regular
477517409,created_by,ArcGIS Exporter,regular
477517614,created_by,ArcGIS Exporter,regular
477518244,created_by,ArcGIS Exporter,regular
477518470,created_by,ArcGIS Exporter,regular
477518729,created_by,ArcGIS Exporter,regular
477519197,created_by,ArcGIS Exporter,regular
477519500,created_by,ArcGIS Exporter,regular
477520296,created_by,ArcGIS Exporter,regular
477520552,created_by,ArcGIS Exporter,regular
477520858,created_by,ArcGIS Exporter,regular
477521130,created_by,ArcGIS Exporter,regular
477522252,created_by,ArcGIS Exporter,regular
477522652,created_by,ArcGIS Exporter,regular
477523225,created_by,ArcGIS Exporter,regular
477524127,created_by,ArcGIS Exporter,regular
477525032,created_by,ArcGIS Exporter,regular
477525670,created_by,ArcGIS Exporter,regular
477526490,created_by,ArcGIS Exporter,regular
477527047,created_by,ArcGIS Exporter,regular
477527403,created_by,ArcGIS Exporter,regular
477527676,created_by,ArcGIS Exporter,regular
477528545,created_by,ArcGIS Exporter,regular
477528803,created_by,ArcGIS Exporter,regular
477529056,created_by,ArcGIS Exporter,regular
477529777,created_by,ArcGIS Exporter,regular
477530428,created_by,ArcGIS Exporter,regular
477530578,created_by,ArcGIS Exporter,regular
477530719,created_by,ArcGIS Exporter,regular
477531188,created_by,ArcGIS Exporter,regular
477531404,created_by,ArcGIS Exporter,regular
477531985,created_by,ArcGIS Exporter,regular
477532202,created_by,ArcGIS Exporter,regular
477532344,created_by,ArcGIS Exporter,regular
477532820,created_by,ArcGIS Exporter,regular
477533097,created_by,ArcGIS Exporter,regular
477533214,created_by,ArcGIS Exporter,regular
477533337,created_by,ArcGIS Exporter,regular
477533446,created_by,ArcGIS Exporter,regular
477533562,created_by,ArcGIS Exporter,regular
477533783,created_by,ArcGIS Exporter,regular
477533964,created_by,ArcGIS Exporter,regular
477534363,created_by,ArcGIS Exporter,regular
477534488,created_by,ArcGIS Exporter,regular
477534870,created_by,ArcGIS Exporter,regular
477534985,created_by,ArcGIS Exporter,regular
477535225,created_by,ArcGIS Exporter,regular
477535368,created_by,ArcGIS Exporter,regular
477535510,created_by,ArcGIS Exporter,regular
477535692,created_by,ArcGIS Exporter,regular
477535844,created_by,ArcGIS Exporter,regular
477553496,created_by,ArcGIS Exporter,regular
477553641,created_by,ArcGIS Exporter,regular
477553813,created_by,ArcGIS Exporter,regular
477553980,created_by,ArcGIS Exporter,regular
477554129,created_by,ArcGIS Exporter,regular
477555463,created_by,ArcGIS Exporter,regular
477555736,created_by,ArcGIS Exporter,regular
477555988,created_by,ArcGIS Exporter,regular
477560037,created_by,ArcGIS Exporter,regular
477560188,created_by,ArcGIS Exporter,regular
477561995,created_by,ArcGIS Exporter,regular
477562178,created_by,ArcGIS Exporter,regular
477562371,created_by,ArcGIS Exporter,regular
477562585,created_by,ArcGIS Exporter,regular
477562752,created_by,ArcGIS Exporter,regular
477562903,created_by,ArcGIS Exporter,regular
477565169,created_by,ArcGIS Exporter,regular
477565410,created_by,ArcGIS Exporter,regular
477565612,created_by,ArcGIS Exporter,regular
477625372,created_by,ArcGIS Exporter,regular
477625822,created_by,ArcGIS Exporter,regular
477626386,created_by,ArcGIS Exporter,regular
477627113,created_by,ArcGIS Exporter,regular
477628282,created_by,ArcGIS Exporter,regular
477628806,created_by,ArcGIS Exporter,regular
477629321,created_by,ArcGIS Exporter,regular
477630204,created_by,ArcGIS Exporter,regular
477631046,created_by,ArcGIS Exporter,regular
477631723,created_by,ArcGIS Exporter,regular
477632003,created_by,ArcGIS Exporter,regular
477632339,created_by,ArcGIS Exporter,regular
477632646,created_by,ArcGIS Exporter,regular
477632929,created_by,ArcGIS Exporter,regular
477633637,created_by,ArcGIS Exporter,regular
477649939,created_by,ArcGIS Exporter,regular
477650217,created_by,ArcGIS Exporter,regular
477665007,created_by,ArcGIS Exporter,regular
477668009,created_by,ArcGIS Exporter,regular
477668847,created_by,ArcGIS Exporter,regular
477669427,created_by,ArcGIS Exporter,regular
477670464,created_by,ArcGIS Exporter,regular
477673727,created_by,ArcGIS Exporter,regular
477674125,created_by,ArcGIS Exporter,regular
477674330,created_by,ArcGIS Exporter,regular
477675314,created_by,ArcGIS Exporter,regular
477676005,created_by,ArcGIS Exporter,regular
477676192,created_by,ArcGIS Exporter,regular
477676451,created_by,ArcGIS Exporter,regular
477676778,created_by,ArcGIS Exporter,regular
477677145,created_by,ArcGIS Exporter,regular
477677572,created_by,ArcGIS Exporter,regular
477678018,created_by,ArcGIS Exporter,regular
477678335,created_by,ArcGIS Exporter,regular
477678721,created_by,ArcGIS Exporter,regular
477679090,created_by,ArcGIS Exporter,regular
477679415,created_by,ArcGIS Exporter,regular
477679744,created_by,ArcGIS Exporter,regular
477680060,created_by,ArcGIS Exporter,regular
477680383,created_by,ArcGIS Exporter,regular
477680615,created_by,ArcGIS Exporter,regular
477680772,created_by,ArcGIS Exporter,regular
477680938,created_by,ArcGIS Exporter,regular
477681148,created_by,ArcGIS Exporter,regular
477681570,created_by,ArcGIS Exporter,regular
477681886,created_by,ArcGIS Exporter,regular
477682139,created_by,ArcGIS Exporter,regular
477682402,created_by,ArcGIS Exporter,regular
477682703,created_by,ArcGIS Exporter,regular
477690030,created_by,ArcGIS Exporter,regular
477691547,created_by,ArcGIS Exporter,regular
477691878,created_by,ArcGIS Exporter,regular
477692775,created_by,ArcGIS Exporter,regular
477693502,created_by,ArcGIS Exporter,regular
477694443,created_by,ArcGIS Exporter,regular
477696066,created_by,ArcGIS Exporter,regular
477696568,created_by,ArcGIS Exporter,regular
477698078,created_by,ArcGIS Exporter,regular
477716038,created_by,ArcGIS Exporter,regular
477716381,created_by,ArcGIS Exporter,regular
477716861,created_by,ArcGIS Exporter,regular
477717319,created_by,ArcGIS Exporter,regular
477717745,created_by,ArcGIS Exporter,regular
477718020,created_by,ArcGIS Exporter,regular
477718285,created_by,ArcGIS Exporter,regular
477718603,created_by,ArcGIS Exporter,regular
477718927,created_by,ArcGIS Exporter,regular
477720248,created_by,ArcGIS Exporter,regular
477721318,created_by,ArcGIS Exporter,regular
477721742,created_by,ArcGIS Exporter,regular
477722269,created_by,ArcGIS Exporter,regular
477723650,created_by,ArcGIS Exporter,regular
477724151,created_by,ArcGIS Exporter,regular
477724482,created_by,ArcGIS Exporter,regular
477724964,created_by,ArcGIS Exporter,regular
477725216,created_by,ArcGIS Exporter,regular
477725457,created_by,ArcGIS Exporter,regular
477725693,created_by,ArcGIS Exporter,regular
477726023,created_by,ArcGIS Exporter,regular
477727222,created_by,ArcGIS Exporter,regular
477727539,created_by,ArcGIS Exporter,regular
477727846,created_by,ArcGIS Exporter,regular
477728156,created_by,ArcGIS Exporter,regular
477728441,created_by,ArcGIS Exporter,regular
477728800,created_by,ArcGIS Exporter,regular
477729316,created_by,ArcGIS Exporter,regular
477786187,created_by,ArcGIS Exporter,regular
477787192,created_by,ArcGIS Exporter,regular
477787678,created_by,ArcGIS Exporter,regular
477787870,created_by,ArcGIS Exporter,regular
477788058,created_by,ArcGIS Exporter,regular
477788338,created_by,ArcGIS Exporter,regular
477788991,created_by,ArcGIS Exporter,regular
477789409,created_by,ArcGIS Exporter,regular
477789724,created_by,ArcGIS Exporter,regular
477789907,created_by,ArcGIS Exporter,regular
477790145,created_by,ArcGIS Exporter,regular
477790333,created_by,ArcGIS Exporter,regular
477790701,created_by,ArcGIS Exporter,regular
477790935,created_by,ArcGIS Exporter,regular
477791171,created_by,ArcGIS Exporter,regular
477791448,created_by,ArcGIS Exporter,regular
477795053,created_by,ArcGIS Exporter,regular
477798342,created_by,ArcGIS Exporter,regular
477798853,created_by,ArcGIS Exporter,regular
477799228,created_by,ArcGIS Exporter,regular
477799489,created_by,ArcGIS Exporter,regular
477800961,created_by,ArcGIS Exporter,regular
477803232,created_by,ArcGIS Exporter,regular
477804527,created_by,ArcGIS Exporter,regular
477804958,created_by,ArcGIS Exporter,regular
477805583,created_by,ArcGIS Exporter,regular
477805730,created_by,ArcGIS Exporter,regular
477806145,created_by,ArcGIS Exporter,regular
477806303,created_by,ArcGIS Exporter,regular
477807090,created_by,ArcGIS Exporter,regular
477807433,created_by,ArcGIS Exporter,regular
477818430,created_by,ArcGIS Exporter,regular
477819085,created_by,ArcGIS Exporter,regular
483037295,created_by,ArcGIS Exporter,regular
483037395,created_by,ArcGIS Exporter,regular
483037611,created_by,ArcGIS Exporter,regular
483037801,created_by,ArcGIS Exporter,regular
483039226,created_by,ArcGIS Exporter,regular
483039331,created_by,ArcGIS Exporter,regular
483039459,created_by,ArcGIS Exporter,regular
483039626,created_by,ArcGIS Exporter,regular
483039792,created_by,ArcGIS Exporter,regular
483039969,created_by,ArcGIS Exporter,regular
483040425,created_by,ArcGIS Exporter,regular
483040536,created_by,ArcGIS Exporter,regular
483040883,created_by,ArcGIS Exporter,regular
483041207,created_by,ArcGIS Exporter,regular
483041638,created_by,ArcGIS Exporter,regular
483042375,created_by,ArcGIS Exporter,regular
483042479,created_by,ArcGIS Exporter,regular
483042592,created_by,ArcGIS Exporter,regular
483042702,created_by,ArcGIS Exporter,regular
483042807,created_by,ArcGIS Exporter,regular
483042907,created_by,ArcGIS Exporter,regular
483043007,created_by,ArcGIS Exporter,regular
483043107,created_by,ArcGIS Exporter,regular
483043208,created_by,ArcGIS Exporter,regular
483043309,created_by,ArcGIS Exporter,regular
483043416,created_by,ArcGIS Exporter,regular
483043527,created_by,ArcGIS Exporter,regular
483043653,created_by,ArcGIS Exporter,regular
483043780,created_by,ArcGIS Exporter,regular
483044049,created_by,ArcGIS Exporter,regular
483044257,created_by,ArcGIS Exporter,regular
483044400,created_by,ArcGIS Exporter,regular
483044898,created_by,ArcGIS Exporter,regular
483045101,created_by,ArcGIS Exporter,regular
483045210,created_by,ArcGIS Exporter,regular
483046137,created_by,ArcGIS Exporter,regular
483047402,created_by,ArcGIS Exporter,regular
483047518,created_by,ArcGIS Exporter,regular
483047742,created_by,ArcGIS Exporter,regular
483047900,created_by,ArcGIS Exporter,regular
483048028,created_by,ArcGIS Exporter,regular
483048214,created_by,ArcGIS Exporter,regular
483048331,created_by,ArcGIS Exporter,regular
483048452,created_by,ArcGIS Exporter,regular
483048585,created_by,ArcGIS Exporter,regular
483048749,created_by,ArcGIS Exporter,regular
483049741,created_by,ArcGIS Exporter,regular
483049921,created_by,ArcGIS Exporter,regular
483050042,created_by,ArcGIS Exporter,regular
483050183,created_by,ArcGIS Exporter,regular
483050294,created_by,ArcGIS Exporter,regular
483050464,created_by,ArcGIS Exporter,regular
483050593,created_by,ArcGIS Exporter,regular
483050702,created_by,ArcGIS Exporter,regular
483050819,created_by,ArcGIS Exporter,regular
483050962,created_by,ArcGIS Exporter,regular
483051091,created_by,ArcGIS Exporter,regular
483051312,created_by,ArcGIS Exporter,regular
483051619,created_by,ArcGIS Exporter,regular
483051913,created_by,ArcGIS Exporter,regular
483052495,created_by,ArcGIS Exporter,regular
483052659,created_by,ArcGIS Exporter,regular
483052846,created_by,ArcGIS Exporter,regular
483053220,created_by,ArcGIS Exporter,regular
483053386,created_by,ArcGIS Exporter,regular
483053522,created_by,ArcGIS Exporter,regular
483053635,created_by,ArcGIS Exporter,regular
483053825,created_by,ArcGIS Exporter,regular
483053979,created_by,ArcGIS Exporter,regular
483054120,created_by,ArcGIS Exporter,regular
483054296,created_by,ArcGIS Exporter,regular
483054396,created_by,ArcGIS Exporter,regular
483054528,created_by,ArcGIS Exporter,regular
483054632,created_by,ArcGIS Exporter,regular
483054739,created_by,ArcGIS Exporter,regular
483054861,created_by,ArcGIS Exporter,regular
483054976,created_by,ArcGIS Exporter,regular
483055078,created_by,ArcGIS Exporter,regular
483055189,created_by,ArcGIS Exporter,regular
483055291,created_by,ArcGIS Exporter,regular
483055413,created_by,ArcGIS Exporter,regular
483055546,created_by,ArcGIS Exporter,regular
483055667,created_by,ArcGIS Exporter,regular
483055796,created_by,ArcGIS Exporter,regular
483055940,created_by,ArcGIS Exporter,regular
483056040,created_by,ArcGIS Exporter,regular
483056143,created_by,ArcGIS Exporter,regular
483056276,created_by,ArcGIS Exporter,regular
483056405,created_by,ArcGIS Exporter,regular
483056505,created_by,ArcGIS Exporter,regular
483057150,created_by,ArcGIS Exporter,regular
483057262,created_by,ArcGIS Exporter,regular
483057555,created_by,ArcGIS Exporter,regular
483057777,created_by,ArcGIS Exporter,regular
483057877,created_by,ArcGIS Exporter,regular
483059040,created_by,ArcGIS Exporter,regular
483060039,created_by,ArcGIS Exporter,regular
483060882,created_by,ArcGIS Exporter,regular
483061021,created_by,ArcGIS Exporter,regular
483061138,created_by,ArcGIS Exporter,regular
483061247,created_by,ArcGIS Exporter,regular
483061485,created_by,ArcGIS Exporter,regular
483061597,created_by,ArcGIS Exporter,regular
483061701,created_by,ArcGIS Exporter,regular
483061815,created_by,ArcGIS Exporter,regular
483061916,created_by,ArcGIS Exporter,regular
483062016,created_by,ArcGIS Exporter,regular
483062117,created_by,ArcGIS Exporter,regular
483062248,created_by,ArcGIS Exporter,regular
483062374,created_by,ArcGIS Exporter,regular
483062495,created_by,ArcGIS Exporter,regular
483062629,created_by,ArcGIS Exporter,regular
483062778,created_by,ArcGIS Exporter,regular
483062918,created_by,ArcGIS Exporter,regular
483063103,created_by,ArcGIS Exporter,regular
483063470,created_by,ArcGIS Exporter,regular
483063608,created_by,ArcGIS Exporter,regular
483063708,created_by,ArcGIS Exporter,regular
483063808,created_by,ArcGIS Exporter,regular
483063930,created_by,ArcGIS Exporter,regular
483064033,created_by,ArcGIS Exporter,regular
483064147,created_by,ArcGIS Exporter,regular
483064327,created_by,ArcGIS Exporter,regular
483064455,created_by,ArcGIS Exporter,regular
483064601,created_by,ArcGIS Exporter,regular
483064815,created_by,ArcGIS Exporter,regular
483064940,created_by,ArcGIS Exporter,regular
483065124,created_by,ArcGIS Exporter,regular
483065245,created_by,ArcGIS Exporter,regular
483065346,created_by,ArcGIS Exporter,regular
483065449,created_by,ArcGIS Exporter,regular
483065572,created_by,ArcGIS Exporter,regular
483065696,created_by,ArcGIS Exporter,regular
483065811,created_by,ArcGIS Exporter,regular
483066035,created_by,ArcGIS Exporter,regular
483066144,created_by,ArcGIS Exporter,regular
483066251,created_by,ArcGIS Exporter,regular
483066351,created_by,ArcGIS Exporter,regular
483066454,created_by,ArcGIS Exporter,regular
483066567,created_by,ArcGIS Exporter,regular
483066668,created_by,ArcGIS Exporter,regular
483066785,created_by,ArcGIS Exporter,regular
483066931,created_by,ArcGIS Exporter,regular
483067035,created_by,ArcGIS Exporter,regular
483067221,created_by,ArcGIS Exporter,regular
483067322,created_by,ArcGIS Exporter,regular
483067422,created_by,ArcGIS Exporter,regular
483067523,created_by,ArcGIS Exporter,regular
483067736,created_by,ArcGIS Exporter,regular
483067991,created_by,ArcGIS Exporter,regular
483068227,created_by,ArcGIS Exporter,regular
483068409,created_by,ArcGIS Exporter,regular
483068514,created_by,ArcGIS Exporter,regular
483068618,created_by,ArcGIS Exporter,regular
483068721,created_by,ArcGIS Exporter,regular
483068823,created_by,ArcGIS Exporter,regular
483068923,created_by,ArcGIS Exporter,regular
483069031,created_by,ArcGIS Exporter,regular
483069139,created_by,ArcGIS Exporter,regular
483069358,created_by,ArcGIS Exporter,regular
483072311,created_by,ArcGIS Exporter,regular
483072713,created_by,ArcGIS Exporter,regular
483072854,created_by,ArcGIS Exporter,regular
483072964,created_by,ArcGIS Exporter,regular
483073119,created_by,ArcGIS Exporter,regular
483073273,created_by,ArcGIS Exporter,regular
483073395,created_by,ArcGIS Exporter,regular
483073500,created_by,ArcGIS Exporter,regular
483073601,created_by,ArcGIS Exporter,regular
483073720,created_by,ArcGIS Exporter,regular
483073873,created_by,ArcGIS Exporter,regular
483073992,created_by,ArcGIS Exporter,regular
483074094,created_by,ArcGIS Exporter,regular
483074197,created_by,ArcGIS Exporter,regular
483074320,created_by,ArcGIS Exporter,regular
483074425,created_by,ArcGIS Exporter,regular
483074631,created_by,ArcGIS Exporter,regular
483074739,created_by,ArcGIS Exporter,regular
483074841,created_by,ArcGIS Exporter,regular
483074995,created_by,ArcGIS Exporter,regular
483075119,created_by,ArcGIS Exporter,regular
483075234,created_by,ArcGIS Exporter,regular
483077005,created_by,ArcGIS Exporter,regular
483078572,created_by,ArcGIS Exporter,regular
483078903,created_by,ArcGIS Exporter,regular
483079029,created_by,ArcGIS Exporter,regular
483079157,created_by,ArcGIS Exporter,regular
483079287,created_by,ArcGIS Exporter,regular
483079419,created_by,ArcGIS Exporter,regular
483079614,created_by,ArcGIS Exporter,regular
483079940,created_by,ArcGIS Exporter,regular
483080162,created_by,ArcGIS Exporter,regular
483080340,created_by,ArcGIS Exporter,regular
483080684,created_by,ArcGIS Exporter,regular
483080891,created_by,ArcGIS Exporter,regular
483081012,created_by,ArcGIS Exporter,regular
483081220,created_by,ArcGIS Exporter,regular
483081341,created_by,ArcGIS Exporter,regular
483081488,created_by,ArcGIS Exporter,regular
483081592,created_by,ArcGIS Exporter,regular
483081696,created_by,ArcGIS Exporter,regular
483081811,created_by,ArcGIS Exporter,regular
483081911,created_by,ArcGIS Exporter,regular
483082035,created_by,ArcGIS Exporter,regular
483085037,created_by,ArcGIS Exporter,regular
483085160,created_by,ArcGIS Exporter,regular
483085300,created_by,ArcGIS Exporter,regular
483086543,created_by,ArcGIS Exporter,regular
483087300,created_by,ArcGIS Exporter,regular
483087987,created_by,ArcGIS Exporter,regular
483088549,created_by,ArcGIS Exporter,regular
483088782,created_by,ArcGIS Exporter,regular
483089022,created_by,ArcGIS Exporter,regular
483089254,created_by,ArcGIS Exporter,regular
483089501,created_by,ArcGIS Exporter,regular
483089999,created_by,ArcGIS Exporter,regular
483090288,created_by,ArcGIS Exporter,regular
483090558,created_by,ArcGIS Exporter,regular
483091090,created_by,ArcGIS Exporter,regular
483091377,created_by,ArcGIS Exporter,regular
483091775,created_by,ArcGIS Exporter,regular
483092401,created_by,ArcGIS Exporter,regular
483093074,created_by,ArcGIS Exporter,regular
483093264,created_by,ArcGIS Exporter,regular
483093402,created_by,ArcGIS Exporter,regular
483093934,created_by,ArcGIS Exporter,regular
483094043,created_by,ArcGIS Exporter,regular
483094301,created_by,ArcGIS Exporter,regular
483097559,created_by,ArcGIS Exporter,regular
483097707,created_by,ArcGIS Exporter,regular
483098101,created_by,ArcGIS Exporter,regular
483102847,created_by,ArcGIS Exporter,regular
483103754,created_by,ArcGIS Exporter,regular
483103865,created_by,ArcGIS Exporter,regular
483104073,created_by,ArcGIS Exporter,regular
483105328,created_by,ArcGIS Exporter,regular
483105445,created_by,ArcGIS Exporter,regular
483105574,created_by,ArcGIS Exporter,regular
483105679,created_by,ArcGIS Exporter,regular
483105838,created_by,ArcGIS Exporter,regular
483106631,created_by,ArcGIS Exporter,regular
483106752,created_by,ArcGIS Exporter,regular
483106867,created_by,ArcGIS Exporter,regular
483107190,created_by,ArcGIS Exporter,regular
483222509,created_by,ArcGIS Exporter,regular
483225520,created_by,ArcGIS Exporter,regular
483234831,created_by,ArcGIS Exporter,regular
483235420,created_by,ArcGIS Exporter,regular
483238019,created_by,ArcGIS Exporter,regular
483241327,created_by,ArcGIS Exporter,regular
483242341,created_by,ArcGIS Exporter,regular
483242845,created_by,ArcGIS Exporter,regular
483243263,created_by,ArcGIS Exporter,regular
483244031,created_by,ArcGIS Exporter,regular
483258082,created_by,ArcGIS Exporter,regular
483258699,created_by,ArcGIS Exporter,regular
483267345,created_by,ArcGIS Exporter,regular
483267824,created_by,ArcGIS Exporter,regular
483268333,created_by,ArcGIS Exporter,regular
483268862,created_by,ArcGIS Exporter,regular
483279351,created_by,ArcGIS Exporter,regular
483280069,created_by,ArcGIS Exporter,regular
483280586,created_by,ArcGIS Exporter,regular
483281058,created_by,ArcGIS Exporter,regular
483632258,created_by,ArcGIS Exporter,regular
483641948,created_by,ArcGIS Exporter,regular
483642456,created_by,ArcGIS Exporter,regular
483642670,created_by,ArcGIS Exporter,regular
483642883,created_by,ArcGIS Exporter,regular
483643120,created_by,ArcGIS Exporter,regular
483643320,created_by,ArcGIS Exporter,regular
483643510,created_by,ArcGIS Exporter,regular
483643760,created_by,ArcGIS Exporter,regular
